"maszyna","asm_id","zespol","par_id","ilosc","name"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id4558",1,"DIN_125_M12_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id4561",1,"DIN_9021_M8_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id4567",1,"032P_01.09.00.000_Wspornik czujnika"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id4946",1,"032P_01.00.00.001_Plaskownik_spinajacy"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id5557",1,"Motoreduktor_CHM_50_7,5_80_B14_V6_CHT_80_D4_1.10_Kw_230-400V-50Hz_1_CHT_MVS_DX_PC_SX"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id5560",1,"DIN_934_M8_Zn_KL8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id5563",1,"Łańcuch 10B-1 x 52 a=310 L=825,5"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id5670",1,"DIN_934_M8_Zn_KL8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id5673",1,"032P_01.06.00.000_Lancuch_10B-1x34_539,75"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id5710",1,"DIN_125_M12_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id5713",1,"032P_01.06.00.000_Lancuch_10B-1x34_539,75"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id5750",1,"032P_01.07.00.000_Lancuch_10B-1x52_825,5"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id5852",1,"DIN_933_M8x30_Zn_KL8.8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id5855",1,"DIN_933_M8x30_Zn_KL8.8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id5858",1,"DIN_933_M8x30_Zn_KL8.8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id5861",1,"DIN_933_M8x30_Zn_KL8.8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id5864",1,"032P_01.06.00.000_Lancuch_10B-1x34_539,75"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id5901",1,"032P_01.06.00.000_Lancuch_10B-1x34_539,75"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id5938",1,"032P_01.06.00.000_Lancuch_10B-1x34_539,75"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id5975",1,"032P_01.06.00.000_Lancuch_10B-1x34_539,75"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6012",1,"032P_01.06.00.000_Lancuch_10B-1x34_539,75"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6049",1,"032P_01.06.00.000_Lancuch_10B-1x34_539,75"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6086",1,"032P_01.06.00.000_Lancuch_10B-1x34_539,75"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6123",1,"032P_01.06.00.000_Lancuch_10B-1x34_539,75"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6160",1,"032P_01.06.00.000_Lancuch_10B-1x34_539,75"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6197",1,"032P_01.06.00.000_Lancuch_10B-1x34_539,75"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6234",1,"032P_01.06.00.000_Lancuch_10B-1x34_539,75"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6271",1,"DIN_127_M12_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6277",1,"20220203-4.02.01.04.00 Koło łańcuch. 2 x 10B-1 z=13"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6737",1,"DIN_127_M12_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6740",1,"DIN_934_M12_Zn_KL8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6743",1,"DIN_933_M10x30_Zn_KL8.8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6746",1,"DIN_933_M10x30_Zn_KL8.8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6749",1,"DIN_933_M10x30_Zn_KL8.8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6752",1,"DIN_933_M10x30_Zn_KL8.8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6755",1,"DIN_933_M10x30_Zn_KL8.8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6758",1,"DIN_127_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6761",1,"DIN_127_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6764",1,"DIN_127_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6767",1,"DIN_127_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6770",1,"DIN_125_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6773",1,"DIN_127_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6776",1,"DIN_127_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6779",1,"DIN_127_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6782",1,"DIN_127_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6785",1,"DIN_127_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6788",1,"DIN_127_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6791",1,"DIN_127_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6794",1,"DIN_127_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6797",1,"DIN_127_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6800",1,"DIN_127_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6803",1,"DIN_127_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6806",1,"DIN_127_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6809",1,"DIN_127_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6812",1,"DIN_125_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6815",1,"DIN_127_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6818",1,"DIN_125_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6821",1,"DIN_125_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6824",1,"DIN_125_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6827",1,"DIN_125_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6830",1,"DIN_125_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6833",1,"DIN_125_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6836",1,"DIN_125_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6839",1,"DIN_125_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6842",1,"DIN_125_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6845",1,"DIN_125_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6848",1,"DIN_125_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6851",1,"DIN_125_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6854",1,"DIN_125_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6857",1,"DIN_125_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6860",1,"DIN_125_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6863",1,"DIN_125_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6866",1,"DIN_125_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6869",1,"DIN_125_M12_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6872",1,"DIN_125_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6875",1,"DIN_933_M10x30_Zn_KL8.8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6878",1,"DIN_933_M10x30_Zn_KL8.8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6881",1,"DIN_933_M10x30_Zn_KL8.8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6884",1,"DIN_933_M10x30_Zn_KL8.8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6887",1,"DIN_933_M10x30_Zn_KL8.8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6890",1,"DIN_933_M10x30_Zn_KL8.8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6893",1,"DIN_933_M10x30_Zn_KL8.8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6896",1,"DIN_933_M10x30_Zn_KL8.8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6899",1,"032P_01.07.00.000_Lancuch_10B-1x52_825,5"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6954",1,"DIN_933_M10x30_Zn_KL8.8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6957",1,"DIN_933_M10x30_Zn_KL8.8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6960",1,"DIN_933_M10x30_Zn_KL8.8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6963",1,"DIN_933_M10x30_Zn_KL8.8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id6966",1,"032P_01.07.00.000_Lancuch_10B-1x52_825,5"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7021",1,"DIN_125_M12_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7024",1,"DIN_933_M10x30_Zn_KL8.8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7027",1,"20220203-4.02.01.04.00 Koło łańcuch. 2 x 10B-1 z=13"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7038",1,"DIN_933_M10x30_Zn_KL8.8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7041",1,"032P_01.07.00.000_Lancuch_10B-1x52_825,5"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7099",1,"032P_01.03.00.000_Stopka_M16x150"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7212",1,"DIN_933_M10x30_Zn_KL8.8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7215",1,"DIN_933_M10x30_Zn_KL8.8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7218",1,"DIN_933_M12x40_Zn_KL8.8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7221",1,"DIN_933_M10x30_Zn_KL8.8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7224",1,"DIN_933_M10x30_Zn_KL8.8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7227",1,"DIN_127_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7230",1,"DIN_127_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7233",1,"DIN_127_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7236",1,"DIN_127_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7239",1,"DIN_127_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7242",1,"DIN_127_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7245",1,"DIN_127_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7277",1,"DIN_125_M16_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7280",1,"DIN_127_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7283",1,"DIN_127_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7286",1,"DIN_933_M10x30_Zn_KL8.8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7289",1,"DIN_933_M10x30_Zn_KL8.8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7292",1,"DIN_933_M10x30_Zn_KL8.8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7295",1,"DIN_933_M10x30_Zn_KL8.8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7298",1,"DIN_933_M10x30_Zn_KL8.8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7301",1,"DIN_933_M10x30_Zn_KL8.8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7304",1,"DIN_933_M10x30_Zn_KL8.8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7307",1,"DIN_933_M10x30_Zn_KL8.8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7310",1,"DIN_933_M10x30_Zn_KL8.8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7313",1,"DIN_933_M10x30_Zn_KL8.8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7316",1,"DIN_127_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7319",1,"DIN_127_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7322",1,"DIN_933_M10x30_Zn_KL8.8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7325",1,"DIN_933_M10x30_Zn_KL8.8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7328",1,"DIN_933_M10x30_Zn_KL8.8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7331",1,"DIN_127_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7334",1,"DIN_125_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7337",1,"DIN_125_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7340",1,"032P_01.03.00.000_Stopka_M16x150"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7348",1,"DIN_127_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7351",1,"DIN_127_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7354",1,"DIN_127_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7357",1,"DIN_127_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7360",1,"DIN_127_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7363",1,"032P_01.07.00.000_Lancuch_10B-1x52_825,5"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7418",1,"DIN_127_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7421",1,"DIN_125_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7424",1,"DIN_125_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7427",1,"DIN_125_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7430",1,"DIN_125_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7433",1,"DIN_125_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7480",1,"DIN_934_M16_Zn_KL8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7483",1,"Motoreduktor_CHM_50_7,5_80_B14_V6_CHT_80_D4_1.10_Kw_230-400V-50Hz_1_CHT_MVS_DX_PC_SX"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7486",1,"20220203-4.02.01.04.00 Koło łańcuch. 2 x 10B-1 z=13"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7497",1,"DIN_934_M16_Zn_KL8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7500",1,"DIN_125_M16_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7503",1,"DIN_125_M16_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7506",1,"DIN_934_M16_Zn_KL8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7509",1,"DIN_934_M16_Zn_KL8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7512",1,"DIN_125_M16_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7515",1,"DIN_125_M16_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7518",1,"DIN_934_M16_Zn_KL8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7521",1,"032P_01.03.00.000_Stopka_M16x150"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7529",1,"032P_01.03.00.000_Stopka_M16x150"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7537",1,"DIN_934_M16_Zn_KL8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7540",1,"DIN_125_M16_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7543",1,"DIN_125_M16_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7546",1,"DIN_934_M16_Zn_KL8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7549",1,"DIN_934_M16_Zn_KL8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7552",1,"DIN_125_M16_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7555",1,"DIN_125_M16_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7558",1,"DIN_934_M16_Zn_KL8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7561",1,"032P_01.03.00.000_Stopka_M16x150"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7569",1,"032P_01.03.00.000_Stopka_M16x150"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7577",1,"DIN_934_M16_Zn_KL8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7580",1,"DIN_125_M16_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7583",1,"DIN_125_M16_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7586",1,"DIN_934_M16_Zn_KL8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7589",1,"DIN_934_M16_Zn_KL8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7592",1,"DIN_125_M16_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7595",1,"DIN_125_M16_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7598",1,"DIN_934_M16_Zn_KL8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7601",1,"032P_01.03.00.000_Stopka_M16x150"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7609",1,"032P_01.03.00.000_Stopka_M16x150"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7617",1,"DIN_934_M16_Zn_KL8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7620",1,"DIN_125_M16_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7623",1,"DIN_125_M16_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7626",1,"DIN_934_M16_Zn_KL8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7629",1,"DIN_934_M16_Zn_KL8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7632",1,"DIN_125_M16_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7635",1,"DIN_125_M16_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7638",1,"DIN_934_M16_Zn_KL8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7641",1,"032P_01.03.00.000_Stopka_M16x150"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7649",1,"032P_01.03.00.000_Stopka_M16x150"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7657",1,"032P_01.07.00.000_Lancuch_10B-1x52_825,5"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7712",1,"032P_01.07.00.000_Lancuch_10B-1x52_825,5"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7767",1,"20220203-4.02.01.04.00 Koło łańcuch. 2 x 10B-1 z=13"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7778",1,"DIN_125_M16_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7781",1,"DIN_125_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7784",1,"DIN_125_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7787",1,"DIN_125_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7790",1,"DIN_125_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7793",1,"DIN_934_M16_Zn_KL8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7796",1,"DIN_125_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7799",1,"DIN_125_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7802",1,"DIN_125_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7805",1,"DIN_125_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7808",1,"DIN_125_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7811",1,"20220203-4.02.01.04.00 Koło łańcuch. 2 x 10B-1 z=13"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7822",1,"20220203-4.02.01.04.00 Koło łańcuch. 2 x 10B-1 z=13"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7833",1,"20220203-4.02.01.04.00 Koło łańcuch. 2 x 10B-1 z=13"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7844",1,"20220203-4.02.01.04.00 Koło łańcuch. 2 x 10B-1 z=13"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7855",1,"20220203-4.02.01.04.00 Koło łańcuch. 2 x 10B-1 z=13"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7866",1,"20220203-4.02.01.04.00 Koło łańcuch. 2 x 10B-1 z=13"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7877",1,"20220203-4.02.01.04.00 Koło łańcuch. 2 x 10B-1 z=13"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7888",1,"20220203-4.02.01.04.00 Koło łańcuch. 2 x 10B-1 z=13"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7899",1,"DIN_934_M16_Zn_KL8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7902",1,"DIN_933_M12x40_Zn_KL8.8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7905",1,"20220203-4.02.01.04.00 Koło łańcuch. 2 x 10B-1 z=13"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7916",1,"DIN_934_M16_Zn_KL8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7919",1,"20220203-4.02.01.04.00 Koło łańcuch. 2 x 10B-1 z=13"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7930",1,"DIN_125_M16_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7933",1,"DIN_125_M16_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id7939",1,"032P_01.12.00.000_Kolo_lancuchowe_10B-1_z17_nawrotne"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id8370",1,"032P_01.04.00.000_Banda_boczna_krotka"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id8507",1,"032P_01.10.00.000_Lancuch_10B-1x956_15176,5"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id11378",1,"DIN_933_M10x30_Zn_KL8.8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id11381",1,"DIN_933_M10x30_Zn_KL8.8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id11384",1,"DIN_933_M10x30_Zn_KL8.8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id11387",1,"DIN_933_M10x30_Zn_KL8.8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id11390",1,"DIN_933_M10x30_Zn_KL8.8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id11393",1,"DIN_933_M10x30_Zn_KL8.8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id11396",1,"DIN_933_M10x30_Zn_KL8.8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id11399",1,"DIN_933_M10x30_Zn_KL8.8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id11402",1,"DIN_933_M10x30_Zn_KL8.8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id11405",1,"DIN_933_M10x30_Zn_KL8.8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id11408",1,"DIN_933_M10x30_Zn_KL8.8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id11411",1,"DIN_933_M10x30_Zn_KL8.8"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id11414",1,"032P_01.04.00.000_Banda_boczna_krotka"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id11424",1,"032P_01.04.00.000_Banda_boczna_krotka"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id11434",1,"032P_01.04.00.000_Banda_boczna_krotka"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id11444",1,"DIN_125_M16_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id11447",1,"DIN_127_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id11450",1,"DIN_127_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id11453",1,"DIN_127_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id11456",1,"DIN_127_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id11459",1,"DIN_127_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id11462",1,"DIN_127_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id11465",1,"DIN_127_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id11468",1,"DIN_127_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id11471",1,"DIN_127_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id11474",1,"DIN_127_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id11477",1,"DIN_127_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id11480",1,"DIN_127_M10_Zn_HV200"
"032P","id13","032P_01.00.00.000_Modul_rolkowy","id11483",1,"DIN_127_M10_Zn_HV200"
