,mach_id,asm_id,asm_name,par_id,ile,id,name
6946,032P,id21032,032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112,id21435,,id21435,16B-1RD_ogniwo_B
6947,032P,id21032,032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112,id21436,,id21436,16B-1RD_ogniwo_B
6948,032P,id21032,032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112,id21437,,id21437,16B-1RD_ogniwo_B
6949,032P,id21032,032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112,id21438,,id21438,16B-1RD_ogniwo_B
6950,032P,id21032,032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112,id21439,,id21439,16B-1RD_ogniwo_B
6951,032P,id21032,032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112,id21440,,id21440,16B-1RD_ogniwo_B
6952,032P,id21032,032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112,id21441,,id21441,16B-1RD_ogniwo_B
6953,032P,id21032,032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112,id21442,,id21442,16B-1RD_ogniwo_B
6954,032P,id21032,032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112,id21443,,id21443,16B-1RD_ogniwo_B
6955,032P,id21032,032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112,id21444,,id21444,16B-1RD_ogniwo_B
6956,032P,id21032,032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112,id21445,,id21445,16B-1RD_ogniwo_B
6957,032P,id21032,032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112,id21446,,id21446,16B-1RD_ogniwo_B
6958,032P,id21032,032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112,id21447,,id21447,16B-1RD_ogniwo_B
6959,032P,id21032,032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112,id21448,,id21448,16B-1RD_ogniwo_B
6960,032P,id21032,032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112,id21449,,id21449,16B-1RD_ogniwo_B
6961,032P,id21032,032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112,id21450,,id21450,16B-1RD_ogniwo_B
6962,032P,id21032,032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112,id21451,,id21451,16B-1RD_ogniwo_B
6963,032P,id21032,032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112,id21452,,id21452,16B-1RD_ogniwo_B
6964,032P,id21042,032P_02.03.01.000_Ogniwo_z_zabierak,id21043,,id21043,16B-1RD_ogniwo_L9
6965,032P,id21042,032P_02.03.01.000_Ogniwo_z_zabierak,id21044,,id21044,032P_02.03.01.001_Zabierak
6966,032P,id21042,032P_02.03.01.000_Ogniwo_z_zabierak,id21045,,id21045,DIN_125_M8_Zn_HV200
6967,032P,id21042,032P_02.03.01.000_Ogniwo_z_zabierak,id21046,,id21046,DIN_125_M8_Zn_HV200
6968,032P,id21042,032P_02.03.01.000_Ogniwo_z_zabierak,id21047,,id21047,DIN_125_M8_Zn_HV200
6969,032P,id21042,032P_02.03.01.000_Ogniwo_z_zabierak,id21048,,id21048,DIN_125_M8_Zn_HV200
6970,032P,id21042,032P_02.03.01.000_Ogniwo_z_zabierak,id21049,,id21049,DIN_985_M8_Zn_KL.8
6971,032P,id21042,032P_02.03.01.000_Ogniwo_z_zabierak,id21050,,id21050,DIN_985_M8_Zn_KL.8
6972,032P,id21042,032P_02.03.01.000_Ogniwo_z_zabierak,id21051,,id21051,DIN_912_M8x40_Zn_KL8.8
6973,032P,id21042,032P_02.03.01.000_Ogniwo_z_zabierak,id21052,,id21052,DIN_912_M8x40_Zn_KL8.8
6974,032P,id21074,032P_02.03.01.000_Ogniwo_z_zabierak,id21075,,id21075,16B-1RD_ogniwo_L9
6975,032P,id21074,032P_02.03.01.000_Ogniwo_z_zabierak,id21076,,id21076,032P_02.03.01.001_Zabierak
6976,032P,id21074,032P_02.03.01.000_Ogniwo_z_zabierak,id21077,,id21077,DIN_125_M8_Zn_HV200
6977,032P,id21074,032P_02.03.01.000_Ogniwo_z_zabierak,id21078,,id21078,DIN_125_M8_Zn_HV200
6978,032P,id21074,032P_02.03.01.000_Ogniwo_z_zabierak,id21079,,id21079,DIN_125_M8_Zn_HV200
6979,032P,id21074,032P_02.03.01.000_Ogniwo_z_zabierak,id21080,,id21080,DIN_125_M8_Zn_HV200
6980,032P,id21074,032P_02.03.01.000_Ogniwo_z_zabierak,id21081,,id21081,DIN_985_M8_Zn_KL.8
6981,032P,id21074,032P_02.03.01.000_Ogniwo_z_zabierak,id21082,,id21082,DIN_985_M8_Zn_KL.8
6982,032P,id21074,032P_02.03.01.000_Ogniwo_z_zabierak,id21083,,id21083,DIN_912_M8x40_Zn_KL8.8
6983,032P,id21074,032P_02.03.01.000_Ogniwo_z_zabierak,id21084,,id21084,DIN_912_M8x40_Zn_KL8.8
6984,032P,id21094,032P_02.03.01.000_Ogniwo_z_zabierak,id21095,,id21095,16B-1RD_ogniwo_L9
6985,032P,id21094,032P_02.03.01.000_Ogniwo_z_zabierak,id21096,,id21096,032P_02.03.01.001_Zabierak
6986,032P,id21094,032P_02.03.01.000_Ogniwo_z_zabierak,id21097,,id21097,DIN_125_M8_Zn_HV200
6987,032P,id21094,032P_02.03.01.000_Ogniwo_z_zabierak,id21098,,id21098,DIN_125_M8_Zn_HV200
6988,032P,id21094,032P_02.03.01.000_Ogniwo_z_zabierak,id21099,,id21099,DIN_125_M8_Zn_HV200
6989,032P,id21094,032P_02.03.01.000_Ogniwo_z_zabierak,id21100,,id21100,DIN_125_M8_Zn_HV200
6990,032P,id21094,032P_02.03.01.000_Ogniwo_z_zabierak,id21101,,id21101,DIN_985_M8_Zn_KL.8
6991,032P,id21094,032P_02.03.01.000_Ogniwo_z_zabierak,id21102,,id21102,DIN_985_M8_Zn_KL.8
6992,032P,id21094,032P_02.03.01.000_Ogniwo_z_zabierak,id21103,,id21103,DIN_912_M8x40_Zn_KL8.8
6993,032P,id21094,032P_02.03.01.000_Ogniwo_z_zabierak,id21104,,id21104,DIN_912_M8x40_Zn_KL8.8
6994,032P,id21114,032P_02.03.01.000_Ogniwo_z_zabierak,id21115,,id21115,16B-1RD_ogniwo_L9
6995,032P,id21114,032P_02.03.01.000_Ogniwo_z_zabierak,id21116,,id21116,032P_02.03.01.001_Zabierak
6996,032P,id21114,032P_02.03.01.000_Ogniwo_z_zabierak,id21117,,id21117,DIN_125_M8_Zn_HV200
6997,032P,id21114,032P_02.03.01.000_Ogniwo_z_zabierak,id21118,,id21118,DIN_125_M8_Zn_HV200
6998,032P,id21114,032P_02.03.01.000_Ogniwo_z_zabierak,id21119,,id21119,DIN_125_M8_Zn_HV200
6999,032P,id21114,032P_02.03.01.000_Ogniwo_z_zabierak,id21120,,id21120,DIN_125_M8_Zn_HV200
7000,032P,id21114,032P_02.03.01.000_Ogniwo_z_zabierak,id21121,,id21121,DIN_985_M8_Zn_KL.8
7001,032P,id21114,032P_02.03.01.000_Ogniwo_z_zabierak,id21122,,id21122,DIN_985_M8_Zn_KL.8
7002,032P,id21114,032P_02.03.01.000_Ogniwo_z_zabierak,id21123,,id21123,DIN_912_M8x40_Zn_KL8.8
7003,032P,id21114,032P_02.03.01.000_Ogniwo_z_zabierak,id21124,,id21124,DIN_912_M8x40_Zn_KL8.8
7004,032P,id21134,032P_02.03.01.000_Ogniwo_z_zabierak,id21135,,id21135,16B-1RD_ogniwo_L9
7005,032P,id21134,032P_02.03.01.000_Ogniwo_z_zabierak,id21136,,id21136,032P_02.03.01.001_Zabierak
7006,032P,id21134,032P_02.03.01.000_Ogniwo_z_zabierak,id21137,,id21137,DIN_125_M8_Zn_HV200
7007,032P,id21134,032P_02.03.01.000_Ogniwo_z_zabierak,id21138,,id21138,DIN_125_M8_Zn_HV200
7008,032P,id21134,032P_02.03.01.000_Ogniwo_z_zabierak,id21139,,id21139,DIN_125_M8_Zn_HV200
7009,032P,id21134,032P_02.03.01.000_Ogniwo_z_zabierak,id21140,,id21140,DIN_125_M8_Zn_HV200
7010,032P,id21134,032P_02.03.01.000_Ogniwo_z_zabierak,id21141,,id21141,DIN_985_M8_Zn_KL.8
7011,032P,id21134,032P_02.03.01.000_Ogniwo_z_zabierak,id21142,,id21142,DIN_985_M8_Zn_KL.8
7012,032P,id21134,032P_02.03.01.000_Ogniwo_z_zabierak,id21143,,id21143,DIN_912_M8x40_Zn_KL8.8
7013,032P,id21134,032P_02.03.01.000_Ogniwo_z_zabierak,id21144,,id21144,DIN_912_M8x40_Zn_KL8.8
7014,032P,id21154,032P_02.03.01.000_Ogniwo_z_zabierak,id21155,,id21155,16B-1RD_ogniwo_L9
7015,032P,id21154,032P_02.03.01.000_Ogniwo_z_zabierak,id21156,,id21156,032P_02.03.01.001_Zabierak
7016,032P,id21154,032P_02.03.01.000_Ogniwo_z_zabierak,id21157,,id21157,DIN_125_M8_Zn_HV200
7017,032P,id21154,032P_02.03.01.000_Ogniwo_z_zabierak,id21158,,id21158,DIN_125_M8_Zn_HV200
7018,032P,id21154,032P_02.03.01.000_Ogniwo_z_zabierak,id21159,,id21159,DIN_125_M8_Zn_HV200
7019,032P,id21154,032P_02.03.01.000_Ogniwo_z_zabierak,id21160,,id21160,DIN_125_M8_Zn_HV200
7020,032P,id21154,032P_02.03.01.000_Ogniwo_z_zabierak,id21161,,id21161,DIN_985_M8_Zn_KL.8
7021,032P,id21154,032P_02.03.01.000_Ogniwo_z_zabierak,id21162,,id21162,DIN_985_M8_Zn_KL.8
7022,032P,id21154,032P_02.03.01.000_Ogniwo_z_zabierak,id21163,,id21163,DIN_912_M8x40_Zn_KL8.8
7023,032P,id21154,032P_02.03.01.000_Ogniwo_z_zabierak,id21164,,id21164,DIN_912_M8x40_Zn_KL8.8
7024,032P,id21174,032P_02.03.01.000_Ogniwo_z_zabierak,id21175,,id21175,16B-1RD_ogniwo_L9
7025,032P,id21174,032P_02.03.01.000_Ogniwo_z_zabierak,id21176,,id21176,032P_02.03.01.001_Zabierak
7026,032P,id21174,032P_02.03.01.000_Ogniwo_z_zabierak,id21177,,id21177,DIN_125_M8_Zn_HV200
7027,032P,id21174,032P_02.03.01.000_Ogniwo_z_zabierak,id21178,,id21178,DIN_125_M8_Zn_HV200
7028,032P,id21174,032P_02.03.01.000_Ogniwo_z_zabierak,id21179,,id21179,DIN_125_M8_Zn_HV200
7029,032P,id21174,032P_02.03.01.000_Ogniwo_z_zabierak,id21180,,id21180,DIN_125_M8_Zn_HV200
7030,032P,id21174,032P_02.03.01.000_Ogniwo_z_zabierak,id21181,,id21181,DIN_985_M8_Zn_KL.8
7031,032P,id21174,032P_02.03.01.000_Ogniwo_z_zabierak,id21182,,id21182,DIN_985_M8_Zn_KL.8
7032,032P,id21174,032P_02.03.01.000_Ogniwo_z_zabierak,id21183,,id21183,DIN_912_M8x40_Zn_KL8.8
7033,032P,id21174,032P_02.03.01.000_Ogniwo_z_zabierak,id21184,,id21184,DIN_912_M8x40_Zn_KL8.8
7034,032P,id21194,032P_02.03.01.000_Ogniwo_z_zabierak,id21195,,id21195,16B-1RD_ogniwo_L9
7035,032P,id21194,032P_02.03.01.000_Ogniwo_z_zabierak,id21196,,id21196,032P_02.03.01.001_Zabierak
7036,032P,id21194,032P_02.03.01.000_Ogniwo_z_zabierak,id21197,,id21197,DIN_125_M8_Zn_HV200
7037,032P,id21194,032P_02.03.01.000_Ogniwo_z_zabierak,id21198,,id21198,DIN_125_M8_Zn_HV200
7038,032P,id21194,032P_02.03.01.000_Ogniwo_z_zabierak,id21199,,id21199,DIN_125_M8_Zn_HV200
7039,032P,id21194,032P_02.03.01.000_Ogniwo_z_zabierak,id21200,,id21200,DIN_125_M8_Zn_HV200
7040,032P,id21194,032P_02.03.01.000_Ogniwo_z_zabierak,id21201,,id21201,DIN_985_M8_Zn_KL.8
7041,032P,id21194,032P_02.03.01.000_Ogniwo_z_zabierak,id21202,,id21202,DIN_985_M8_Zn_KL.8
7042,032P,id21194,032P_02.03.01.000_Ogniwo_z_zabierak,id21203,,id21203,DIN_912_M8x40_Zn_KL8.8
7043,032P,id21194,032P_02.03.01.000_Ogniwo_z_zabierak,id21204,,id21204,DIN_912_M8x40_Zn_KL8.8
7044,032P,id21214,032P_02.03.01.000_Ogniwo_z_zabierak,id21215,,id21215,16B-1RD_ogniwo_L9
7045,032P,id21214,032P_02.03.01.000_Ogniwo_z_zabierak,id21216,,id21216,032P_02.03.01.001_Zabierak
7046,032P,id21214,032P_02.03.01.000_Ogniwo_z_zabierak,id21217,,id21217,DIN_125_M8_Zn_HV200
7047,032P,id21214,032P_02.03.01.000_Ogniwo_z_zabierak,id21218,,id21218,DIN_125_M8_Zn_HV200
7048,032P,id21214,032P_02.03.01.000_Ogniwo_z_zabierak,id21219,,id21219,DIN_125_M8_Zn_HV200
7049,032P,id21214,032P_02.03.01.000_Ogniwo_z_zabierak,id21220,,id21220,DIN_125_M8_Zn_HV200
7050,032P,id21214,032P_02.03.01.000_Ogniwo_z_zabierak,id21221,,id21221,DIN_985_M8_Zn_KL.8
7051,032P,id21214,032P_02.03.01.000_Ogniwo_z_zabierak,id21222,,id21222,DIN_985_M8_Zn_KL.8
7052,032P,id21214,032P_02.03.01.000_Ogniwo_z_zabierak,id21223,,id21223,DIN_912_M8x40_Zn_KL8.8
7053,032P,id21214,032P_02.03.01.000_Ogniwo_z_zabierak,id21224,,id21224,DIN_912_M8x40_Zn_KL8.8
7054,032P,id21234,032P_02.03.01.000_Ogniwo_z_zabierak,id21235,,id21235,16B-1RD_ogniwo_L9
7055,032P,id21234,032P_02.03.01.000_Ogniwo_z_zabierak,id21236,,id21236,032P_02.03.01.001_Zabierak
7056,032P,id21234,032P_02.03.01.000_Ogniwo_z_zabierak,id21237,,id21237,DIN_125_M8_Zn_HV200
7057,032P,id21234,032P_02.03.01.000_Ogniwo_z_zabierak,id21238,,id21238,DIN_125_M8_Zn_HV200
7058,032P,id21234,032P_02.03.01.000_Ogniwo_z_zabierak,id21239,,id21239,DIN_125_M8_Zn_HV200
7059,032P,id21234,032P_02.03.01.000_Ogniwo_z_zabierak,id21240,,id21240,DIN_125_M8_Zn_HV200
7060,032P,id21234,032P_02.03.01.000_Ogniwo_z_zabierak,id21241,,id21241,DIN_985_M8_Zn_KL.8
7061,032P,id21234,032P_02.03.01.000_Ogniwo_z_zabierak,id21242,,id21242,DIN_985_M8_Zn_KL.8
7062,032P,id21234,032P_02.03.01.000_Ogniwo_z_zabierak,id21243,,id21243,DIN_912_M8x40_Zn_KL8.8
7063,032P,id21234,032P_02.03.01.000_Ogniwo_z_zabierak,id21244,,id21244,DIN_912_M8x40_Zn_KL8.8
7064,032P,id21254,032P_02.03.01.000_Ogniwo_z_zabierak,id21255,,id21255,16B-1RD_ogniwo_L9
7065,032P,id21254,032P_02.03.01.000_Ogniwo_z_zabierak,id21256,,id21256,032P_02.03.01.001_Zabierak
7066,032P,id21254,032P_02.03.01.000_Ogniwo_z_zabierak,id21257,,id21257,DIN_125_M8_Zn_HV200
7067,032P,id21254,032P_02.03.01.000_Ogniwo_z_zabierak,id21258,,id21258,DIN_125_M8_Zn_HV200
7068,032P,id21254,032P_02.03.01.000_Ogniwo_z_zabierak,id21259,,id21259,DIN_125_M8_Zn_HV200
7069,032P,id21254,032P_02.03.01.000_Ogniwo_z_zabierak,id21260,,id21260,DIN_125_M8_Zn_HV200
7070,032P,id21254,032P_02.03.01.000_Ogniwo_z_zabierak,id21261,,id21261,DIN_985_M8_Zn_KL.8
7071,032P,id21254,032P_02.03.01.000_Ogniwo_z_zabierak,id21262,,id21262,DIN_985_M8_Zn_KL.8
7072,032P,id21254,032P_02.03.01.000_Ogniwo_z_zabierak,id21263,,id21263,DIN_912_M8x40_Zn_KL8.8
7073,032P,id21254,032P_02.03.01.000_Ogniwo_z_zabierak,id21264,,id21264,DIN_912_M8x40_Zn_KL8.8
7074,032P,id21274,032P_02.03.01.000_Ogniwo_z_zabierak,id21275,,id21275,16B-1RD_ogniwo_L9
7075,032P,id21274,032P_02.03.01.000_Ogniwo_z_zabierak,id21276,,id21276,032P_02.03.01.001_Zabierak
7076,032P,id21274,032P_02.03.01.000_Ogniwo_z_zabierak,id21277,,id21277,DIN_125_M8_Zn_HV200
7077,032P,id21274,032P_02.03.01.000_Ogniwo_z_zabierak,id21278,,id21278,DIN_125_M8_Zn_HV200
7078,032P,id21274,032P_02.03.01.000_Ogniwo_z_zabierak,id21279,,id21279,DIN_125_M8_Zn_HV200
7079,032P,id21274,032P_02.03.01.000_Ogniwo_z_zabierak,id21280,,id21280,DIN_125_M8_Zn_HV200
7080,032P,id21274,032P_02.03.01.000_Ogniwo_z_zabierak,id21281,,id21281,DIN_985_M8_Zn_KL.8
7081,032P,id21274,032P_02.03.01.000_Ogniwo_z_zabierak,id21282,,id21282,DIN_985_M8_Zn_KL.8
7082,032P,id21274,032P_02.03.01.000_Ogniwo_z_zabierak,id21283,,id21283,DIN_912_M8x40_Zn_KL8.8
7083,032P,id21274,032P_02.03.01.000_Ogniwo_z_zabierak,id21284,,id21284,DIN_912_M8x40_Zn_KL8.8
7084,032P,id21294,032P_02.03.01.000_Ogniwo_z_zabierak,id21295,,id21295,16B-1RD_ogniwo_L9
7085,032P,id21294,032P_02.03.01.000_Ogniwo_z_zabierak,id21296,,id21296,032P_02.03.01.001_Zabierak
7086,032P,id21294,032P_02.03.01.000_Ogniwo_z_zabierak,id21297,,id21297,DIN_125_M8_Zn_HV200
7087,032P,id21294,032P_02.03.01.000_Ogniwo_z_zabierak,id21298,,id21298,DIN_125_M8_Zn_HV200
7088,032P,id21294,032P_02.03.01.000_Ogniwo_z_zabierak,id21299,,id21299,DIN_125_M8_Zn_HV200
7089,032P,id21294,032P_02.03.01.000_Ogniwo_z_zabierak,id21300,,id21300,DIN_125_M8_Zn_HV200
7090,032P,id21294,032P_02.03.01.000_Ogniwo_z_zabierak,id21301,,id21301,DIN_985_M8_Zn_KL.8
7091,032P,id21294,032P_02.03.01.000_Ogniwo_z_zabierak,id21302,,id21302,DIN_985_M8_Zn_KL.8
7092,032P,id21294,032P_02.03.01.000_Ogniwo_z_zabierak,id21303,,id21303,DIN_912_M8x40_Zn_KL8.8
7093,032P,id21294,032P_02.03.01.000_Ogniwo_z_zabierak,id21304,,id21304,DIN_912_M8x40_Zn_KL8.8
7094,032P,id21314,032P_02.03.01.000_Ogniwo_z_zabierak,id21315,,id21315,16B-1RD_ogniwo_L9
7095,032P,id21314,032P_02.03.01.000_Ogniwo_z_zabierak,id21316,,id21316,032P_02.03.01.001_Zabierak
7096,032P,id21314,032P_02.03.01.000_Ogniwo_z_zabierak,id21317,,id21317,DIN_125_M8_Zn_HV200
7097,032P,id21314,032P_02.03.01.000_Ogniwo_z_zabierak,id21318,,id21318,DIN_125_M8_Zn_HV200
7098,032P,id21314,032P_02.03.01.000_Ogniwo_z_zabierak,id21319,,id21319,DIN_125_M8_Zn_HV200
7099,032P,id21314,032P_02.03.01.000_Ogniwo_z_zabierak,id21320,,id21320,DIN_125_M8_Zn_HV200
7100,032P,id21314,032P_02.03.01.000_Ogniwo_z_zabierak,id21321,,id21321,DIN_985_M8_Zn_KL.8
7101,032P,id21314,032P_02.03.01.000_Ogniwo_z_zabierak,id21322,,id21322,DIN_985_M8_Zn_KL.8
7102,032P,id21314,032P_02.03.01.000_Ogniwo_z_zabierak,id21323,,id21323,DIN_912_M8x40_Zn_KL8.8
7103,032P,id21314,032P_02.03.01.000_Ogniwo_z_zabierak,id21324,,id21324,DIN_912_M8x40_Zn_KL8.8
7104,032P,id21453,032P_02.03.01.000_Ogniwo_z_zabierak,id21454,,id21454,16B-1RD_ogniwo_L9
7105,032P,id21453,032P_02.03.01.000_Ogniwo_z_zabierak,id21455,,id21455,032P_02.03.01.001_Zabierak
7106,032P,id21453,032P_02.03.01.000_Ogniwo_z_zabierak,id21456,,id21456,DIN_125_M8_Zn_HV200
7107,032P,id21453,032P_02.03.01.000_Ogniwo_z_zabierak,id21457,,id21457,DIN_125_M8_Zn_HV200
7108,032P,id21453,032P_02.03.01.000_Ogniwo_z_zabierak,id21458,,id21458,DIN_125_M8_Zn_HV200
7109,032P,id21453,032P_02.03.01.000_Ogniwo_z_zabierak,id21459,,id21459,DIN_125_M8_Zn_HV200
7110,032P,id21453,032P_02.03.01.000_Ogniwo_z_zabierak,id21460,,id21460,DIN_985_M8_Zn_KL.8
7111,032P,id21453,032P_02.03.01.000_Ogniwo_z_zabierak,id21461,,id21461,DIN_985_M8_Zn_KL.8
7112,032P,id21453,032P_02.03.01.000_Ogniwo_z_zabierak,id21462,,id21462,DIN_912_M8x40_Zn_KL8.8
7113,032P,id21453,032P_02.03.01.000_Ogniwo_z_zabierak,id21463,,id21463,DIN_912_M8x40_Zn_KL8.8
7114,032P,id21464,032P_02.03.01.000_Ogniwo_z_zabierak,id21465,,id21465,16B-1RD_ogniwo_L9
7115,032P,id21464,032P_02.03.01.000_Ogniwo_z_zabierak,id21466,,id21466,032P_02.03.01.001_Zabierak
7116,032P,id21464,032P_02.03.01.000_Ogniwo_z_zabierak,id21467,,id21467,DIN_125_M8_Zn_HV200
7117,032P,id21464,032P_02.03.01.000_Ogniwo_z_zabierak,id21468,,id21468,DIN_125_M8_Zn_HV200
7118,032P,id21464,032P_02.03.01.000_Ogniwo_z_zabierak,id21469,,id21469,DIN_125_M8_Zn_HV200
7119,032P,id21464,032P_02.03.01.000_Ogniwo_z_zabierak,id21470,,id21470,DIN_125_M8_Zn_HV200
7120,032P,id21464,032P_02.03.01.000_Ogniwo_z_zabierak,id21471,,id21471,DIN_985_M8_Zn_KL.8
7121,032P,id21464,032P_02.03.01.000_Ogniwo_z_zabierak,id21472,,id21472,DIN_985_M8_Zn_KL.8
7122,032P,id21464,032P_02.03.01.000_Ogniwo_z_zabierak,id21473,,id21473,DIN_912_M8x40_Zn_KL8.8
7123,032P,id21464,032P_02.03.01.000_Ogniwo_z_zabierak,id21474,,id21474,DIN_912_M8x40_Zn_KL8.8
7124,032P,id21564,032P_02.00.00.000_Modul_lancuchowy,id21600,,id21600,DIN_933_M12x40_Zn_KL8.8
7125,032P,id21564,032P_02.00.00.000_Modul_lancuchowy,id21608,,id21608,DIN_934_M12_Zn_KL8
7126,032P,id21564,032P_02.00.00.000_Modul_lancuchowy,id21609,,id21609,DIN_934_M12_Zn_KL8
7127,032P,id21564,032P_02.00.00.000_Modul_lancuchowy,id21610,,id21610,DIN_934_M12_Zn_KL8
7128,032P,id21564,032P_02.00.00.000_Modul_lancuchowy,id21611,,id21611,DIN_934_M12_Zn_KL8
7129,032P,id21564,032P_02.00.00.000_Modul_lancuchowy,id21612,,id21612,DIN_934_M12_Zn_KL8
7130,032P,id21564,032P_02.00.00.000_Modul_lancuchowy,id21613,,id21613,032P_02.00.00.001_Kolo_lancuchowe_z_piasta_16B-1_z30
7131,032P,id21564,032P_02.00.00.000_Modul_lancuchowy,id21614,,id21614,DIN_934_M12_Zn_KL8
7132,032P,id21564,032P_02.00.00.000_Modul_lancuchowy,id21615,,id21615,DIN_127_M12_Zn_HV200
7133,032P,id21564,032P_02.00.00.000_Modul_lancuchowy,id21616,,id21616,DIN_127_M12_Zn_HV200
7134,032P,id21564,032P_02.00.00.000_Modul_lancuchowy,id21617,,id21617,DIN_127_M12_Zn_HV200
7135,032P,id21564,032P_02.00.00.000_Modul_lancuchowy,id21618,,id21618,DIN_7991_M8x30_Zn_KL8.8
7136,032P,id21564,032P_02.00.00.000_Modul_lancuchowy,id21619,,id21619,DIN_127_M12_Zn_HV200
7137,032P,id21564,032P_02.00.00.000_Modul_lancuchowy,id21620,,id21620,DIN_127_M12_Zn_HV200
7138,032P,id21564,032P_02.00.00.000_Modul_lancuchowy,id21621,,id21621,DIN_933_M12x40_Zn_KL8.8
7139,032P,id21564,032P_02.00.00.000_Modul_lancuchowy,id21622,,id21622,DIN_933_M12x40_Zn_KL8.8
7140,032P,id21564,032P_02.00.00.000_Modul_lancuchowy,id21623,,id21623,DIN_933_M12x40_Zn_KL8.8
7141,032P,id21564,032P_02.00.00.000_Modul_lancuchowy,id21624,,id21624,DIN_933_M12x40_Zn_KL8.8
7142,032P,id21564,032P_02.00.00.000_Modul_lancuchowy,id21625,,id21625,Tuleja_zaciskowa_BK_13_40x65
7143,032P,id21564,032P_02.00.00.000_Modul_lancuchowy,id21626,,id21626,DIN_125_M12_Zn_HV200
7144,032P,id21564,032P_02.00.00.000_Modul_lancuchowy,id21627,,id21627,DIN_7991_M8x30_Zn_KL8.8
7145,032P,id21564,032P_02.00.00.000_Modul_lancuchowy,id21628,,id21628,DIN_434_M12_Zn_HV200
7146,032P,id21564,032P_02.00.00.000_Modul_lancuchowy,id21629,,id21629,DIN_7984_M6x16_Zn_KL8.8
7147,032P,id21564,032P_02.00.00.000_Modul_lancuchowy,id21630,,id21630,032P_02.00.00.002_Prowadnica_lancuchowa_16B-1_H15_DIN8187
7148,032P,id21564,032P_02.00.00.000_Modul_lancuchowy,id21631,,id21631,Zespol_lozyskowy_UCFC_208
7149,032P,id21564,032P_02.00.00.000_Modul_lancuchowy,id21632,,id21632,Podkladka_Schnorr_S6_Zn
7150,032P,id21564,032P_02.00.00.000_Modul_lancuchowy,id21633,,id21633,032P_02.00.00.004_Slizg
7151,032P,id21564,032P_02.00.00.000_Modul_lancuchowy,id21634,,id21634,Podkladka_Schnorr_S6_Zn
7152,032P,id21564,032P_02.00.00.000_Modul_lancuchowy,id21635,,id21635,032P_02.00.00.002_Prowadnica_lancuchowa_16B-1_H15_DIN8187
7153,032P,id21564,032P_02.00.00.000_Modul_lancuchowy,id21636,,id21636,DIN_125_M12_Zn_HV200
7154,032P,id21564,032P_02.00.00.000_Modul_lancuchowy,id21637,,id21637,DIN_434_M12_Zn_HV200
7155,032P,id21564,032P_02.00.00.000_Modul_lancuchowy,id21638,,id21638,DIN_7984_M6x16_Zn_KL8.8
7156,032P,id21564,032P_02.00.00.000_Modul_lancuchowy,id21639,,id21639,DIN_125_M12_Zn_HV200
7157,032P,id21564,032P_02.00.00.000_Modul_lancuchowy,id21640,,id21640,DIN_434_M12_Zn_HV200
7158,032P,id21564,032P_02.00.00.000_Modul_lancuchowy,id21641,,id21641,DIN_127_M12_Zn_HV200
7159,032P,id21564,032P_02.00.00.000_Modul_lancuchowy,id21642,,id21642,DIN_127_M12_Zn_HV200
7160,032P,id21564,032P_02.00.00.000_Modul_lancuchowy,id21643,,id21643,DIN_125_M12_Zn_HV200
7161,032P,id21564,032P_02.00.00.000_Modul_lancuchowy,id21644,,id21644,DIN_912_M12x45_Zn_KL8.8
7162,032P,id21564,032P_02.00.00.000_Modul_lancuchowy,id21645,,id21645,DIN_127_M12_Zn_HV200
7163,032P,id21564,032P_02.00.00.000_Modul_lancuchowy,id21646,,id21646,DIN_125_M12_Zn_HV200
7164,032P,id21564,032P_02.00.00.000_Modul_lancuchowy,id21647,,id21647,DIN_125_M12_Zn_HV200
7165,032P,id21564,032P_02.00.00.000_Modul_lancuchowy,id21648,,id21648,DIN_912_M12x45_Zn_KL8.8
7166,032P,id21564,032P_02.00.00.000_Modul_lancuchowy,id21649,,id21649,DIN_127_M12_Zn_HV200
7167,032P,id21564,032P_02.00.00.000_Modul_lancuchowy,id21650,,id21650,DIN_125_M12_Zn_HV200
7168,032P,id21564,032P_02.00.00.000_Modul_lancuchowy,id21651,,id21651,DIN_912_M12x45_Zn_KL8.8
7169,032P,id21564,032P_02.00.00.000_Modul_lancuchowy,id21652,,id21652,DIN_127_M12_Zn_HV200
